date,latitude,longitude,rainfall_1h,rainfall_3h,rainfall_24h,soil_moisture,temperature,humidity,elevation,slope,aspect,land_cover,historical_landslide_density,landslide
2023-10-19 00:00:00,22.78735,93.07871,47.7,66.67,82.15,59.9,13.32,71.09,771.35,35.73,58.51,Forest,0.4922,1
2023-10-19 12:00:00,24.98914,97.43866,4.76,61.0,87.89,11.47,23.67,89.71,868.95,14.15,183.03,Forest,0.4464,1
2023-10-20 00:00:00,28.88003,97.10772,65.84,101.39,191.57,99.0,18.23,95.4,730.33,16.38,232.37,Built-up,0.1415,1
2023-10-20 12:00:00,26.73124,88.38379,20.35,64.96,75.81,56.03,20.11,71.51,3023.41,24.36,292.29,Agriculture,0.1466,1
2023-10-21 00:00:00,23.3313,94.70507,51.01,67.54,188.05,73.23,25.4,81.63,669.3,4.1,46.28,Shrubland,0.2876,1
2023-10-21 12:00:00,24.54142,90.86677,21.75,97.02,268.03,89.77,30.09,62.57,80.0,34.93,221.83,Built-up,0.0714,1
2023-10-22 00:00:00,23.43702,96.5784,32.72,61.54,196.98,67.93,22.81,65.86,80.0,13.45,278.58,Forest,0.4676,0
2023-10-22 12:00:00,22.18617,88.42859,9.89,64.0,217.93,88.07,25.77,81.14,1593.55,19.34,112.47,Agriculture,0.1932,1
2023-10-23 00:00:00,28.95595,96.8908,38.38,69.22,80.59,37.77,15.78,77.33,1968.69,22.44,28.7,Forest,0.1901,1
2023-10-23 12:00:00,25.36155,95.95602,55.17,58.61,122.23,99.0,24.23,66.41,656.83,25.47,56.14,Forest,0.5369,1
2023-10-24 00:00:00,24.30651,89.11629,5.93,63.8,97.33,80.45,22.7,69.0,1931.32,20.88,32.96,Forest,0.2158,1
2023-10-24 12:00:00,26.48858,88.56833,55.77,93.16,111.56,68.88,29.15,63.53,1582.03,24.19,319.4,Built-up,0.4094,1
2023-10-25 00:00:00,22.05486,95.92972,16.59,25.53,79.17,88.49,20.3,85.8,976.84,24.28,135.61,Built-up,0.6094,1
2023-10-25 12:00:00,24.08517,89.4797,91.94,106.64,317.69,45.66,21.79,49.74,930.71,19.64,188.41,Shrubland,0.1646,1
2023-10-26 00:00:00,27.27275,93.08153,51.68,128.48,377.85,58.43,28.29,63.76,1217.57,15.72,276.73,Forest,0.2897,1
2023-10-26 12:00:00,26.75327,96.69958,45.5,54.91,92.45,92.34,22.54,53.54,1670.35,37.98,133.74,Forest,0.2309,1
2023-10-27 00:00:00,29.36354,93.39076,26.35,54.56,136.81,23.82,17.46,82.06,1358.24,2.0,233.68,Forest,0.5769,0
2023-10-27 12:00:00,26.65268,91.77372,142.32,283.55,386.95,86.29,35.76,54.08,660.07,22.53,27.6,Forest,0.4101,1
2023-10-28 00:00:00,25.58129,92.22765,20.46,79.41,143.39,71.1,17.61,79.0,986.77,19.37,173.13,Forest,0.278,1
2023-10-28 12:00:00,27.71074,88.59961,12.11,81.7,260.89,98.84,22.68,100.0,2387.82,30.03,34.75,Agriculture,0.5126,1
2023-10-29 00:00:00,28.77496,97.20315,17.11,50.29,104.6,28.39,24.73,99.85,1263.29,7.55,89.38,Shrubland,0.2686,1
2023-10-29 12:00:00,27.40522,90.95121,62.21,70.32,117.53,97.66,24.34,54.6,1665.06,19.0,105.6,Built-up,0.148,1
2023-10-30 00:00:00,29.22408,89.79895,32.25,80.08,119.39,50.68,22.05,81.71,1450.93,23.77,258.33,Shrubland,0.2574,1
2023-10-30 12:00:00,27.86504,90.71745,28.71,44.41,108.04,52.5,22.08,63.78,1277.68,37.84,242.68,Forest,0.3292,1
2023-10-31 00:00:00,28.50101,97.16155,20.72,35.01,38.51,36.05,21.83,60.1,1170.65,28.99,268.95,Shrubland,0.0816,0
2023-10-31 12:00:00,22.85578,88.89572,27.55,71.38,137.39,39.55,17.42,75.39,1683.3,10.8,22.23,Forest,0.1413,0
2023-11-01 00:00:00,27.4931,96.23938,19.53,36.29,122.3,68.41,33.75,95.62,1567.12,19.15,357.81,Shrubland,0.0776,1
2023-11-01 12:00:00,25.30067,94.72452,48.6,88.72,178.74,41.59,21.9,85.47,1271.53,35.63,19.59,Agriculture,0.1114,1
2023-11-02 00:00:00,26.14828,95.88518,24.4,47.63,79.34,75.73,25.98,68.77,649.05,10.59,297.27,Forest,0.4509,0
2023-11-02 12:00:00,26.90577,97.27103,17.39,56.46,145.23,46.83,21.33,87.21,1350.61,24.06,266.5,Forest,0.2698,1
2023-11-03 00:00:00,29.27361,96.00047,58.65,85.37,172.8,40.78,21.23,45.63,1056.44,24.89,213.03,Agriculture,0.1753,1
2023-11-03 12:00:00,29.38434,96.96213,12.48,52.38,141.23,48.94,20.72,66.91,899.63,20.37,157.99,Shrubland,0.1389,1
2023-11-04 00:00:00,24.16171,89.20588,32.6,139.45,276.68,68.65,15.25,66.9,2841.2,55.0,272.57,Shrubland,0.3494,1
2023-11-04 12:00:00,27.50315,95.55999,3.87,74.57,105.07,52.92,22.2,78.74,99.62,20.05,266.35,Agriculture,0.3966,0
2023-11-05 00:00:00,27.62488,93.18392,8.04,44.61,109.18,59.65,20.96,75.14,1723.03,30.4,49.38,Shrubland,0.4344,1
2023-11-05 12:00:00,24.5987,93.16321,22.3,117.95,132.31,74.6,28.86,76.75,539.26,15.8,285.35,Forest,0.5685,1
2023-11-06 00:00:00,22.92902,96.53975,19.23,73.9,202.56,81.96,17.02,76.65,1185.28,31.33,28.28,Agriculture,0.5734,1
2023-11-06 12:00:00,22.3071,97.23214,19.2,110.44,145.48,54.1,20.11,78.02,2769.58,35.45,180.2,Built-up,0.1206,1
2023-11-07 00:00:00,27.83007,94.69596,52.02,62.58,214.36,43.36,18.51,84.73,474.46,17.94,232.23,Forest,0.7183,1
2023-11-07 12:00:00,25.67275,92.58791,54.17,71.11,226.5,66.02,30.21,80.39,629.48,24.34,295.81,Forest,0.2516,1
2023-11-08 00:00:00,29.39155,92.33584,37.5,84.92,154.49,71.91,18.65,74.61,1088.62,14.26,166.72,Agriculture,0.3893,1
2023-11-08 12:00:00,25.4873,91.67024,11.85,47.72,114.51,30.21,25.81,82.13,549.31,11.27,85.27,Shrubland,0.2926,0
2023-11-09 00:00:00,29.33438,91.43519,27.38,67.35,88.42,43.47,27.85,88.74,1674.64,37.44,176.64,Forest,0.1281,1
2023-11-09 12:00:00,25.08682,91.71931,100.62,161.8,242.09,55.69,22.27,70.0,752.56,18.35,90.07,Shrubland,0.6278,1
2023-11-10 00:00:00,27.95262,88.85266,133.28,181.06,317.47,69.84,16.12,77.66,1525.11,2.0,190.34,Agriculture,0.6154,1
2023-11-10 12:00:00,22.63614,88.73564,59.05,134.51,231.5,49.86,16.18,93.76,236.03,46.18,166.5,Shrubland,0.2765,1
2023-11-11 00:00:00,26.16596,95.40876,12.3,86.34,279.95,73.62,27.3,63.24,80.0,15.37,280.98,Forest,0.8044,1
2023-11-11 12:00:00,28.01545,92.23769,27.57,45.25,104.06,29.21,16.7,100.0,951.16,22.04,86.43,Forest,0.3863,1
2023-11-12 00:00:00,28.93526,96.8415,35.69,39.3,98.04,30.69,24.96,57.79,80.47,44.69,71.99,Forest,0.5005,1
2023-11-12 12:00:00,28.16937,93.8161,31.79,48.44,85.64,55.14,23.57,72.92,2086.87,23.3,170.71,Built-up,0.3631,1
2023-11-13 00:00:00,22.27728,88.33417,63.36,79.02,358.73,62.09,24.89,64.8,105.63,23.04,18.18,Shrubland,0.4941,0
2023-11-13 12:00:00,24.79527,89.49647,50.42,92.72,113.59,34.96,25.36,100.0,425.5,10.26,82.56,Forest,0.5845,1
2023-11-14 00:00:00,22.36524,89.95529,11.68,53.56,183.33,47.27,18.33,70.32,1368.85,5.38,127.33,Built-up,0.5771,1
2023-11-14 12:00:00,22.81962,97.26949,17.76,51.96,190.3,52.11,18.12,70.59,718.86,23.0,175.55,Forest,0.338,1
2023-11-15 00:00:00,27.06479,90.07769,58.88,115.07,249.42,57.2,26.57,72.67,113.05,29.35,97.0,Shrubland,0.2469,1
2023-11-15 12:00:00,27.34944,92.89968,77.05,260.01,300.0,70.28,19.85,79.85,2425.98,28.67,201.83,Forest,0.9154,1
2023-11-16 00:00:00,27.80291,96.89368,36.02,69.63,139.17,49.09,9.25,72.86,448.94,19.22,316.23,Agriculture,0.6071,1
2023-11-16 12:00:00,28.49092,97.28333,83.52,132.41,249.6,97.58,26.24,78.02,972.43,25.24,195.74,Agriculture,0.8039,1
2023-11-17 00:00:00,27.54574,90.24542,33.03,73.0,120.93,71.73,17.82,35.0,964.02,2.95,103.26,Agriculture,0.0513,1
2023-11-17 12:00:00,28.00654,88.46662,13.71,38.47,100.68,43.5,25.34,77.98,1561.7,30.52,22.31,Forest,0.3767,1
2023-11-18 00:00:00,22.36723,89.45922,47.24,108.82,157.45,65.56,29.96,78.53,1400.53,26.94,49.2,Forest,0.3282,1
2023-11-18 12:00:00,23.75901,88.60162,172.05,204.36,288.76,81.13,23.08,93.6,562.58,48.68,202.04,Forest,0.6927,1
2023-11-19 00:00:00,26.66423,89.85368,9.24,29.71,110.06,83.4,27.98,97.5,888.21,25.09,246.14,Built-up,0.4203,1
2023-11-19 12:00:00,28.43594,93.40141,81.42,103.26,319.91,55.76,23.77,75.16,952.5,13.69,17.88,Forest,0.4643,1
2023-11-20 00:00:00,22.03375,96.66826,45.36,122.7,241.68,78.79,30.94,90.37,1586.82,24.39,66.8,Shrubland,0.3211,1
2023-11-20 12:00:00,25.85972,93.10358,16.85,77.35,103.33,60.86,17.69,62.62,340.59,21.07,114.87,Agriculture,0.3145,0
2023-11-21 00:00:00,27.07966,93.9469,4.0,31.11,59.12,88.31,22.96,90.16,2411.77,30.22,115.12,Forest,0.2335,0
2023-11-21 12:00:00,22.22205,89.91774,2.24,57.77,189.13,84.09,26.37,71.19,606.53,25.32,345.03,Forest,0.2686,1
2023-11-22 00:00:00,25.01017,95.60554,19.17,59.5,139.21,64.24,22.05,61.63,1094.31,9.88,73.36,Forest,0.4216,1
2023-11-22 12:00:00,28.71726,93.86899,40.19,89.7,358.7,57.58,28.76,75.28,346.01,5.37,22.51,Shrubland,0.4236,1
2023-11-23 00:00:00,27.0371,96.2093,55.93,80.15,348.65,74.84,20.84,98.35,256.2,28.15,127.09,Built-up,0.2401,1
2023-11-23 12:00:00,23.78244,97.01401,65.09,81.21,118.23,62.2,33.35,80.64,531.62,41.6,48.4,Forest,0.7876,1
2023-11-24 00:00:00,28.39586,91.30506,37.62,69.78,167.85,96.12,33.61,100.0,469.16,25.95,45.57,Built-up,0.3492,1
2023-11-24 12:00:00,24.61024,88.8605,33.41,52.19,80.53,63.58,24.41,67.7,830.73,34.76,146.68,Forest,0.1474,1
2023-11-25 00:00:00,28.40009,90.14633,22.92,40.47,170.3,52.64,25.76,92.3,463.67,37.15,110.3,Forest,0.6225,1
2023-11-25 12:00:00,24.24208,92.15949,40.9,52.11,289.31,53.72,28.96,68.56,1552.11,28.2,33.02,Built-up,0.4798,1
2023-11-26 00:00:00,26.4274,96.98409,17.08,20.73,109.17,35.79,17.06,79.94,591.06,15.23,217.55,Agriculture,0.4427,0
2023-11-26 12:00:00,24.97705,91.59394,9.75,37.27,94.44,70.3,16.44,81.55,519.02,27.34,180.61,Forest,0.4069,1
2023-11-27 00:00:00,24.06119,95.32235,31.86,119.31,224.65,45.42,29.28,86.53,844.57,39.48,27.76,Agriculture,0.3171,1
2023-11-27 12:00:00,28.64918,93.13453,52.98,126.03,274.59,86.32,24.37,82.83,1745.35,31.36,310.59,Agriculture,0.2488,1
2023-11-28 00:00:00,23.40695,89.73668,7.75,125.43,274.67,33.07,21.87,66.3,1239.67,33.98,102.5,Agriculture,0.5929,1
2023-11-28 12:00:00,22.63609,91.04697,19.17,36.04,93.71,62.85,23.06,90.47,1035.2,19.45,346.1,Shrubland,0.2023,0
2023-11-29 00:00:00,24.56445,94.20532,30.97,95.39,142.34,84.72,11.07,100.0,168.52,22.57,335.35,Forest,0.4576,1
2023-11-29 12:00:00,27.38229,94.39211,30.47,66.9,161.22,18.61,22.05,67.76,357.24,23.58,156.27,Forest,0.4672,1
2023-11-30 00:00:00,28.05574,92.13022,44.5,66.37,127.14,99.0,19.23,54.26,269.03,24.38,82.28,Shrubland,0.3159,1
2023-11-30 12:00:00,29.49058,90.17213,98.73,179.43,358.66,61.34,27.59,85.06,1949.45,39.02,300.55,Shrubland,0.406,1
2023-12-01 00:00:00,24.22272,94.85811,2.27,38.99,99.19,61.09,27.98,73.42,1444.87,2.0,130.06,Forest,0.707,0
2023-12-01 12:00:00,25.05956,89.60429,101.67,108.65,192.44,81.63,25.88,77.25,539.95,25.37,58.88,Forest,0.2431,1
2023-12-02 00:00:00,23.02616,96.89836,95.83,168.33,271.82,84.02,24.98,86.99,733.16,24.05,198.58,Forest,0.281,1
2023-12-02 12:00:00,26.31154,89.78508,56.58,109.39,131.03,70.27,15.51,72.12,563.56,8.54,176.18,Shrubland,0.2579,1
2023-12-03 00:00:00,29.48185,89.01947,35.52,79.65,129.94,82.21,25.95,75.35,524.19,33.06,306.01,Forest,0.1488,1
2023-12-03 12:00:00,27.25661,92.72765,17.38,31.27,292.58,70.47,26.15,77.12,1399.2,16.31,262.54,Forest,0.4288,1
2023-12-04 00:00:00,26.4641,92.93572,56.1,104.16,248.48,99.0,29.23,100.0,913.1,20.72,315.41,Forest,0.3997,1
2023-12-04 12:00:00,24.94277,92.82783,36.9,143.95,203.52,72.87,33.59,79.06,2452.76,47.19,264.49,Agriculture,0.4964,1
2023-12-05 00:00:00,28.86474,92.14834,23.33,75.07,205.27,99.0,14.54,62.65,1912.73,37.12,231.18,Shrubland,0.5425,1
2023-12-05 12:00:00,25.72687,97.45074,55.09,64.68,241.95,82.63,21.06,62.39,1951.16,31.89,180.06,Forest,0.2998,1
2023-12-06 00:00:00,23.00775,92.61967,61.85,116.5,183.56,29.31,19.29,78.41,1536.38,29.57,355.52,Forest,0.3361,1
2023-12-06 12:00:00,24.74034,92.54049,76.65,128.79,268.45,99.0,23.86,64.14,825.27,23.02,345.3,Forest,0.4023,1
2023-12-07 00:00:00,22.50375,92.00678,15.72,83.88,210.28,48.4,23.07,55.55,1488.56,48.99,305.59,Shrubland,0.5507,1
2023-12-07 12:00:00,23.51484,88.63484,70.05,121.14,149.92,96.32,21.83,88.71,873.26,34.63,279.11,Shrubland,0.1602,0
2023-12-08 00:00:00,22.13252,93.63309,23.69,41.29,108.64,61.38,28.14,87.65,2159.68,16.01,207.92,Shrubland,0.3486,1
2023-12-08 12:00:00,25.3996,90.16569,35.59,77.95,298.37,83.49,17.49,74.02,1362.78,8.2,93.51,Agriculture,0.0847,1
2023-12-09 00:00:00,26.75905,94.05729,40.93,73.54,330.01,49.14,17.79,81.57,1270.53,31.8,315.16,Forest,0.1514,1
2023-12-09 12:00:00,24.57469,88.48292,66.2,112.43,257.57,78.46,17.88,81.56,1182.6,24.33,3.89,Forest,0.1775,1
2023-12-10 00:00:00,25.15286,97.32318,51.18,133.92,182.82,59.08,21.2,86.39,2231.17,7.85,81.88,Forest,0.4331,1
2023-12-10 12:00:00,29.19407,92.45555,23.0,46.17,53.85,92.34,16.86,88.08,168.06,30.14,145.34,Shrubland,0.1662,1
2023-12-11 00:00:00,27.63972,96.51918,2.74,132.38,175.94,67.1,22.76,41.87,2294.89,21.77,211.02,Forest,0.2213,1
2023-12-11 12:00:00,26.05642,92.51783,44.12,98.5,123.72,82.01,22.17,75.73,979.0,31.37,201.92,Agriculture,0.1811,1
2023-12-12 00:00:00,24.13406,88.57314,34.49,107.28,338.46,18.86,19.07,83.19,186.0,30.3,63.29,Forest,0.4559,1
2023-12-12 12:00:00,28.72748,95.81103,9.12,75.22,89.2,57.38,27.37,72.12,611.06,17.7,37.73,Shrubland,0.5386,1
2023-12-13 00:00:00,23.76323,94.15775,37.65,90.46,119.99,70.73,22.7,79.04,80.0,32.59,80.04,Forest,0.468,1
2023-12-13 12:00:00,24.44007,95.42669,30.66,90.69,183.6,66.15,28.31,88.82,1524.88,19.03,125.54,Forest,0.2383,1
2023-12-14 00:00:00,28.81799,92.06761,76.14,76.5,155.8,86.36,22.02,80.45,425.11,19.81,5.06,Agriculture,0.0691,1
2023-12-14 12:00:00,25.97157,94.0604,106.29,172.31,385.61,63.44,22.88,99.28,1209.63,18.61,249.28,Forest,0.0964,1
2023-12-15 00:00:00,27.56738,96.13418,60.79,79.67,200.7,66.27,20.19,94.09,1837.24,38.57,89.18,Forest,0.5094,1
2023-12-15 12:00:00,26.43059,93.99512,29.29,67.73,138.92,85.14,22.96,77.6,663.19,21.63,126.51,Forest,0.2239,1
2023-12-16 00:00:00,26.90079,91.3029,32.85,85.4,266.83,16.37,26.56,73.05,925.73,41.47,120.56,Agriculture,0.497,1
2023-12-16 12:00:00,24.24537,94.29403,15.22,100.5,158.73,71.61,20.94,38.68,252.81,46.4,184.26,Forest,0.754,1
2023-12-17 00:00:00,23.81029,94.38261,17.94,36.82,261.61,53.47,25.59,73.1,847.57,16.14,309.53,Built-up,0.6368,1
2023-12-17 12:00:00,24.41869,97.12558,27.96,56.05,94.7,43.11,18.94,58.21,2773.12,2.0,53.78,Built-up,0.2507,1
2023-12-18 00:00:00,23.16581,91.52367,25.68,56.96,134.09,67.81,26.8,81.49,1605.66,37.53,122.66,Agriculture,0.5497,1
2023-12-18 12:00:00,28.55736,92.03828,8.58,55.23,64.54,83.58,20.1,81.32,927.93,20.9,249.13,Forest,0.3412,1
2023-12-19 00:00:00,24.12435,95.71517,76.67,109.52,259.8,87.98,27.26,89.14,702.4,14.61,15.92,Agriculture,0.1162,1
2023-12-19 12:00:00,26.21117,92.80474,84.01,144.23,233.35,65.38,23.3,97.82,1072.29,17.94,298.79,Forest,0.6604,1
2023-12-20 00:00:00,27.93981,94.99744,75.01,82.3,307.49,84.52,30.6,78.86,1184.53,20.02,346.26,Agriculture,0.5509,1
2023-12-20 12:00:00,27.87868,92.36724,85.93,122.06,187.53,85.67,17.23,100.0,827.6,40.57,218.75,Shrubland,0.1862,1
2023-12-21 00:00:00,25.2879,90.0472,126.87,241.0,262.32,71.48,15.62,81.83,1444.54,26.92,344.34,Forest,0.4331,1
2023-12-21 12:00:00,25.57193,95.07944,15.48,48.4,158.77,46.0,19.92,58.96,480.26,40.4,148.7,Forest,0.2992,1
2023-12-22 00:00:00,29.46026,89.24597,123.31,177.85,229.37,60.09,16.08,70.14,477.05,30.93,149.41,Agriculture,0.5531,1
2023-12-22 12:00:00,27.05948,89.88654,22.89,99.35,235.22,77.5,16.09,73.66,1340.63,21.29,38.25,Agriculture,0.2332,1
2023-12-23 00:00:00,28.10979,93.95484,48.99,102.25,141.62,63.04,26.11,86.44,340.38,20.32,12.76,Shrubland,0.577,1
2023-12-23 12:00:00,28.76915,95.09906,6.49,143.8,342.98,37.86,22.98,63.63,1573.86,31.74,88.02,Shrubland,0.5016,1
2023-12-24 00:00:00,27.90692,96.49953,20.48,63.59,147.35,26.76,20.6,72.17,1090.72,34.85,172.13,Agriculture,0.3805,1
2023-12-24 12:00:00,23.38885,90.58957,62.0,124.37,195.77,82.08,21.07,76.85,80.0,36.96,182.77,Agriculture,0.4719,0
2023-12-25 00:00:00,26.21628,89.05188,50.68,98.77,289.21,53.15,20.01,71.38,1171.17,21.86,78.33,Agriculture,0.0802,1
2023-12-25 12:00:00,22.76421,97.08244,22.52,121.63,273.43,67.31,31.25,89.73,80.0,27.1,220.61,Forest,0.3104,1
2023-12-26 00:00:00,26.89692,89.46702,32.84,62.06,106.28,86.74,19.32,88.32,1550.69,32.01,65.23,Shrubland,0.4412,1
2023-12-26 12:00:00,29.16512,89.87784,18.66,163.28,312.11,34.06,16.39,93.03,938.34,20.39,117.44,Agriculture,0.5418,1
2023-12-27 00:00:00,25.84549,90.76763,61.88,85.54,214.02,64.52,26.98,73.59,2303.2,11.38,70.46,Forest,0.6704,1
2023-12-27 12:00:00,25.24729,93.02922,80.15,201.57,276.08,64.2,21.92,95.05,1796.35,15.32,250.8,Forest,0.142,1
2023-12-28 00:00:00,22.26882,96.38684,15.55,32.5,173.24,67.46,33.19,59.28,410.55,22.11,185.97,Forest,0.3492,1
2023-12-28 12:00:00,29.19831,95.22519,30.31,94.1,292.7,86.42,20.37,59.88,80.0,32.95,265.0,Forest,0.2084,0
2023-12-29 00:00:00,22.77252,94.7275,8.21,48.54,124.74,32.4,27.23,59.63,609.18,40.11,20.61,Agriculture,0.0743,1
2023-12-29 12:00:00,22.30809,89.66422,36.8,112.18,188.57,73.81,28.41,78.82,306.18,8.73,153.13,Forest,0.4357,1
2023-12-30 00:00:00,23.8455,91.39798,45.35,100.85,174.12,84.07,20.39,96.04,2286.73,17.83,348.11,Shrubland,0.1443,1
2023-12-30 12:00:00,22.49148,92.54485,39.09,111.67,154.38,58.96,19.29,69.52,1093.3,20.71,19.3,Forest,0.4354,1
2023-12-31 00:00:00,25.41338,89.40055,42.79,59.22,134.82,60.39,26.71,71.35,1706.72,34.54,150.62,Agriculture,0.2343,1
2023-12-31 12:00:00,25.87066,90.59758,27.83,36.64,105.99,69.71,25.87,75.46,914.73,18.66,14.54,Agriculture,0.4,1
2024-01-01 00:00:00,24.34427,90.92917,28.36,42.4,108.67,68.3,15.95,86.43,983.22,19.84,52.8,Shrubland,0.4689,1
2024-01-01 12:00:00,22.3822,89.20912,27.32,41.02,106.52,72.93,17.36,71.96,1078.79,8.06,166.51,Agriculture,0.2782,0
2024-01-02 00:00:00,22.837,93.22728,19.95,36.19,65.65,71.62,10.32,71.11,1819.25,30.8,56.7,Forest,0.2398,1
2024-01-02 12:00:00,24.88378,94.69777,22.13,47.15,209.38,41.02,25.98,58.22,1302.56,23.06,186.75,Agriculture,0.4788,1
2024-01-03 00:00:00,22.45396,88.66435,43.86,68.7,118.92,83.07,21.69,71.15,412.73,17.15,332.18,Agriculture,0.0853,1
2024-01-03 12:00:00,27.23642,92.57067,76.73,117.79,323.81,90.54,22.19,96.01,2154.63,21.89,72.15,Forest,0.2217,1
2024-01-04 00:00:00,23.55265,95.43101,13.11,33.21,68.76,63.29,14.54,79.44,909.67,38.52,38.59,Built-up,0.226,1
2024-01-04 12:00:00,24.26554,95.10591,28.27,49.8,287.22,31.51,17.51,66.22,803.91,12.94,297.1,Forest,0.1649,1
2024-01-05 00:00:00,24.95594,95.74319,10.56,45.06,105.56,56.97,20.61,95.15,80.0,14.9,165.7,Shrubland,0.0616,0
2024-01-05 12:00:00,25.12457,92.25829,20.27,102.85,252.91,64.32,19.64,70.02,1512.36,40.03,317.74,Forest,0.5101,1
2024-01-06 00:00:00,22.01246,95.79529,23.24,52.06,140.54,37.9,23.59,96.77,1165.66,25.91,110.2,Agriculture,0.5072,1
2024-01-06 12:00:00,22.84053,90.28715,34.87,73.89,99.66,54.98,25.92,97.4,1164.95,33.04,225.91,Forest,0.4178,1
2024-01-07 00:00:00,28.47073,91.4277,34.14,78.12,105.22,33.91,34.35,77.48,838.16,29.82,332.39,Forest,0.1624,1
2024-01-07 12:00:00,22.00925,89.67538,30.1,48.1,94.91,73.76,22.9,57.71,726.11,24.58,61.81,Shrubland,0.1783,1
2024-01-08 00:00:00,25.81126,92.4411,41.29,72.42,130.23,66.27,28.58,100.0,859.77,20.82,288.26,Built-up,0.4281,1
2024-01-08 12:00:00,25.67127,91.72457,14.33,37.36,115.39,26.8,18.85,81.76,1401.05,34.98,227.35,Forest,0.4841,1
2024-01-09 00:00:00,24.49821,90.28881,35.09,112.38,215.15,69.24,14.63,73.93,1515.43,38.95,292.66,Shrubland,0.5307,1
2024-01-09 12:00:00,25.23495,95.14192,51.71,124.67,195.17,63.07,21.24,91.54,949.83,38.01,61.45,Shrubland,0.5466,1
2024-01-10 00:00:00,27.85436,90.98154,14.16,35.24,134.1,70.03,15.01,88.33,1716.81,10.77,156.27,Agriculture,0.6915,1
2024-01-10 12:00:00,28.30903,90.59164,5.12,43.57,154.27,50.78,23.07,95.89,1048.67,40.66,46.38,Forest,0.2919,1
2024-01-11 00:00:00,23.95261,89.24346,61.54,123.94,192.04,49.36,19.1,68.19,772.25,20.7,345.63,Shrubland,0.3572,1
2024-01-11 12:00:00,24.41868,92.16881,10.91,62.11,189.14,43.89,13.23,81.65,1228.97,15.94,22.57,Built-up,0.1696,0
2024-01-12 00:00:00,23.81862,90.87816,19.42,74.68,221.77,49.57,31.68,60.88,216.4,22.97,23.57,Forest,0.3,1
2024-01-12 12:00:00,25.59898,91.50809,50.67,68.77,181.5,64.46,20.31,87.55,1251.27,34.97,323.34,Forest,0.4066,1
2024-01-13 00:00:00,27.12444,90.24197,13.5,131.99,249.27,62.58,14.81,77.81,97.58,31.49,108.27,Agriculture,0.2383,1
2024-01-13 12:00:00,23.7119,95.24998,58.64,83.25,175.84,61.22,27.49,82.0,431.98,21.94,214.93,Forest,0.2578,1
2024-01-14 00:00:00,24.48052,96.83503,17.05,41.08,212.91,51.58,19.36,75.53,80.0,35.05,103.49,Forest,0.4912,1
2024-01-14 12:00:00,28.97788,92.73035,15.22,27.68,107.07,52.8,28.45,74.13,986.17,26.68,233.55,Forest,0.2497,0
2024-01-15 00:00:00,22.36427,94.10849,10.61,46.3,93.82,99.0,19.33,67.79,2146.26,18.12,69.29,Agriculture,0.4736,1
2024-01-15 12:00:00,25.45577,96.23814,17.18,105.77,186.95,44.65,20.3,88.3,1023.9,16.5,165.19,Built-up,0.4424,0
2024-01-16 00:00:00,27.33669,97.48888,45.95,96.78,122.98,52.35,24.72,98.47,1518.33,29.92,192.06,Shrubland,0.3676,0
2024-01-16 12:00:00,23.12841,93.82841,19.43,57.31,80.57,99.0,25.97,72.16,2629.0,24.01,120.11,Shrubland,0.2584,1
2024-01-17 00:00:00,22.35531,96.4529,61.71,131.03,278.61,73.83,26.84,86.44,1362.64,8.49,90.61,Forest,0.1849,1
2024-01-17 12:00:00,23.03654,96.63178,31.05,118.15,326.39,34.13,22.55,82.76,602.61,35.17,50.47,Forest,0.3822,1
2024-01-18 00:00:00,28.89117,95.51879,33.17,106.02,168.02,78.83,25.64,79.06,692.08,19.24,254.21,Forest,0.4696,1
2024-01-18 12:00:00,22.06945,92.37885,14.8,21.07,169.61,41.57,26.73,55.71,1100.43,44.11,60.58,Forest,0.2539,1
2024-01-19 00:00:00,23.41241,88.77096,68.04,137.77,149.92,84.35,24.0,60.99,688.62,8.16,105.17,Forest,0.4947,1
2024-01-19 12:00:00,22.23463,88.15015,52.01,108.84,221.81,60.02,22.29,67.07,737.24,22.83,121.29,Agriculture,0.5604,1
2024-01-20 00:00:00,22.82972,92.53341,50.98,71.66,151.3,55.32,15.77,47.82,1740.42,16.6,163.57,Forest,0.5807,1
2024-01-20 12:00:00,26.65112,92.69599,26.58,83.58,314.44,93.37,26.0,99.38,1767.0,13.29,252.92,Forest,0.8803,0
2024-01-21 00:00:00,23.81229,91.86994,9.33,98.04,169.5,70.45,23.21,83.67,80.0,19.16,154.06,Forest,0.3538,1
2024-01-21 12:00:00,26.26909,93.39759,34.52,60.05,93.29,81.6,20.93,78.66,568.19,46.25,313.59,Forest,0.4402,1
2024-01-22 00:00:00,26.42647,93.24555,44.56,121.02,141.22,72.05,29.39,47.94,798.4,26.72,244.72,Forest,0.3637,1
2024-01-22 12:00:00,28.37076,95.94782,44.88,96.53,177.65,54.5,15.86,52.19,1489.41,15.5,301.86,Forest,0.2123,1
2024-01-23 00:00:00,22.03556,89.03224,40.65,41.68,134.14,75.11,31.22,78.72,1843.0,3.06,257.89,Forest,0.3256,1
2024-01-23 12:00:00,28.40027,90.13919,39.44,79.48,147.64,86.92,22.89,100.0,2856.28,4.34,53.51,Shrubland,0.0434,1
2024-01-24 00:00:00,26.64339,95.53355,16.97,67.14,217.94,62.73,24.59,68.36,797.31,18.56,352.05,Agriculture,0.5325,1
